customer_id,name,language,city,segment,customer_since,lifetime_value,avg_order_value,preferred_payment_method,preferred_channel,historical_payment_success_rate,historical_recovery_rate,days_since_last_payment,customer_tenure,risk_segment
0f079f4c-1478-5bbd-9902-132a3ee8c90d,Customer 000138,Hindi,Delhi,consumer,2024-05-23T02:23:58+00:00,3046.99,1015.85,upi,whatsapp,0.8861,0.2451,58,830,low
2c2b9e3b-0dfe-5f99-91df-2a163592ef18,Customer 000139,Hindi,Chandigarh,high_value,2023-11-27T06:20:05+00:00,11417.60,6366.58,debit_card,whatsapp,0.9219,0.6229,14,1008,medium
9ba0b1d4-31e0-5af2-bc67-a9779fd89366,Customer 000140,Kannada,Kochi,consumer,2024-09-01T22:33:26+00:00,10610.47,1531.35,credit_card,whatsapp,0.6691,0.6325,49,729,low
757b2896-45b3-5743-822f-d72984a121c0,Customer 000141,English,Lucknow,consumer,2025-07-28T17:14:31+00:00,5731.64,890.94,emi,email,0.6600,0.3800,62,399,high
d03f8e69-2e48-5c79-8fe8-8c909c152ea6,Customer 000142,English,Chennai,consumer,2024-03-18T13:15:46+00:00,1182.71,618.99,credit_card,email,0.8610,0.2805,45,896,medium
320adf52-f214-5f64-9d81-0751e3f9cfe1,Customer 000143,Gujarati,Delhi,consumer,2024-10-21T19:40:28+00:00,5451.64,621.46,debit_card,whatsapp,0.7782,0.5379,62,679,medium
5b8d1ed9-98c3-555e-abd7-eb2f2c2e1534,Customer 000144,Malayalam,Bengaluru,SMB,2026-02-10T05:42:09+00:00,8213.77,2548.40,debit_card,whatsapp,0.8756,0.3980,53,202,low
1e46b085-a312-595e-a156-d4d90edddfc5,Customer 000145,Bengali,Kolkata,consumer,2024-03-08T19:54:31+00:00,3449.61,1050.29,debit_card,sms,0.8068,0.5748,67,906,high
6403af8e-4da5-5845-9f7b-5ac135f42939,Customer 000146,Gujarati,Hyderabad,enterprise,2024-12-11T13:05:13+00:00,22623.48,5727.82,credit_card,email,0.7591,0.3850,20,628,low
2db22d98-c773-51f0-afa8-465a5ffbe19e,Customer 000147,Marathi,Indore,consumer,2024-01-03T15:11:33+00:00,5678.65,849.43,upi,sms,0.8010,0.2474,39,971,high
392b7850-0d55-519f-b9a8-92261a47302c,Customer 000148,Kannada,Kochi,consumer,2024-02-17T20:12:21+00:00,3324.88,780.27,upi,whatsapp,0.7995,0.4908,35,926,low
3bbddfe2-4d65-5425-9beb-b824cd6bd7cc,Customer 000149,English,Hyderabad,SMB,2023-09-19T23:03:52+00:00,8940.72,3907.48,upi,whatsapp,0.9196,0.5593,33,1077,medium
0943dbf3-2c49-5225-ad2f-f62d2e2c34da,Customer 000150,Telugu,Hyderabad,consumer,2025-12-25T06:12:41+00:00,4271.69,805.52,debit_card,whatsapp,0.8103,0.3090,0,249,low
c22a8f97-4335-5465-8819-71be53276a82,Customer 000151,Marathi,Hyderabad,consumer,2024-08-19T07:58:07+00:00,1802.19,547.97,debit_card,email,0.9039,0.3931,51,742,medium
36573256-5f63-514e-929f-554cc1023050,Customer 000152,Hinglish,Kochi,consumer,2025-06-16T20:43:19+00:00,6865.15,1377.02,credit_card,email,0.7895,0.5791,35,441,low
0cac669f-117a-552b-ab98-cf6b62536ba4,Customer 000153,Telugu,Chandigarh,enterprise,2025-10-03T06:27:16+00:00,26063.59,7032.59,upi,whatsapp,0.8739,0.7295,54,332,low
baab5639-aa37-5474-b344-9e2381b882a4,Customer 000154,Kannada,Kochi,SMB,2025-01-25T20:13:07+00:00,3527.90,2599.62,credit_card,whatsapp,0.9517,0.1375,83,583,critical
dda4fb44-697a-513a-90ef-6f00ae04f5e4,Customer 000155,Bengali,Surat,SMB,2024-05-01T11:05:18+00:00,108817.84,10343.77,upi,email,0.9530,0.4711,52,852,high
53d6f1fa-9221-5f5e-b45a-310a6a6ad9eb,Customer 000156,Gujarati,Kolkata,consumer,2025-11-14T00:06:29+00:00,14781.21,1518.25,upi,whatsapp,0.7857,0.5472,20,290,high
60258d13-32cd-5fc3-a5dd-c7709eee719f,Customer 000157,Malayalam,Surat,SMB,2025-11-17T04:05:35+00:00,7350.75,1602.64,credit_card,whatsapp,0.7853,0.6141,85,287,low
557be867-de7c-5fe3-b39b-4973bb3c5f8c,Customer 000158,English,Indore,SMB,2025-07-08T22:59:32+00:00,57062.81,5649.29,credit_card,whatsapp,0.8044,0.5108,71,419,low
e68e851e-51b6-5ca3-9e59-488b858e2c59,Customer 000159,Malayalam,Hyderabad,consumer,2024-01-29T09:04:45+00:00,2363.10,458.35,upi,whatsapp,0.8457,0.3053,53,945,low
7329362b-451b-5342-a057-3c19347f48f5,Customer 000160,Marathi,Chennai,consumer,2024-02-19T15:27:26+00:00,11644.69,1032.24,wallet,email,0.7099,0.4548,39,924,low
0331c937-04c4-5f1e-9de0-2b44259fa8d2,Customer 000161,Telugu,Mumbai,consumer,2025-01-15T13:17:07+00:00,2360.29,540.62,upi,whatsapp,0.8225,0.5341,24,593,low
c4e16708-f4de-53a1-8918-88ce55aa6ba7,Customer 000162,Telugu,Bengaluru,SMB,2024-09-26T09:53:23+00:00,28300.63,5605.61,wallet,whatsapp,0.7727,0.5332,1,704,medium
bc20ac58-f9a6-54e2-9cd8-9efcd4a2f083,Customer 000163,Telugu,Delhi,consumer,2025-06-11T00:52:06+00:00,2701.00,628.60,credit_card,whatsapp,0.8008,0.3932,8,446,low
ae3bc54e-7db4-5cc6-9e05-ceaf6d7b1cf8,Customer 000164,Telugu,Jaipur,consumer,2025-02-12T18:47:43+00:00,1339.10,1113.41,credit_card,email,0.8837,0.3303,19,565,low
0b588b1b-c002-5657-ada0-a48947ecb517,Customer 000165,English,Indore,SMB,2024-04-23T11:28:40+00:00,17240.24,2951.22,wallet,whatsapp,0.8028,0.2409,87,860,low
61011cc8-ab2b-5614-a891-c5671726b534,Customer 000166,English,Indore,consumer,2024-03-20T11:17:32+00:00,20716.65,1777.15,upi,whatsapp,0.8193,0.1471,63,894,medium
2adae085-db5e-5001-9f63-8885326d81e6,Customer 000167,Telugu,Jaipur,consumer,2026-02-28T22:04:33+00:00,9012.28,756.83,credit_card,email,0.8140,0.4432,69,184,high
ee4ffb49-35a6-5ea0-8db5-9db17a72330e,Customer 000168,Marathi,Kolkata,consumer,2024-06-01T03:56:39+00:00,12230.88,1882.48,upi,whatsapp,0.8576,0.3098,77,821,low
2f3f2861-6648-50f2-97c1-de759175ceba,Customer 000169,Tamil,Ahmedabad,enterprise,2023-10-02T21:31:29+00:00,80274.76,9370.98,netbanking,sms,0.8948,0.5887,28,1064,low
92e38a06-55d6-5527-adea-59fc38de401a,Customer 000170,Marathi,Surat,SMB,2024-01-09T17:00:02+00:00,27479.67,2666.26,wallet,whatsapp,0.8366,0.7027,29,965,low
c2f2d396-8e3d-5e62-997e-fbbd2678df61,Customer 000171,Gujarati,Chennai,consumer,2024-07-27T11:09:26+00:00,10488.72,1195.32,upi,email,0.9383,0.3323,55,765,medium
663b70b9-9faf-52d8-af4b-7c0d7b8c1d06,Customer 000172,Bengali,Surat,consumer,2024-03-18T21:21:41+00:00,4726.70,993.09,debit_card,whatsapp,0.8371,0.3704,10,896,medium
3cd5539c-d0da-5f04-8dee-f241d63d42b3,Customer 000173,Hindi,Mumbai,SMB,2026-04-13T13:34:59+00:00,44052.61,4283.76,upi,email,0.8783,0.5404,47,140,medium
4773acd6-ada5-50af-b4e8-cd86fd495999,Customer 000174,Hindi,Chandigarh,SMB,2023-03-12T18:52:19+00:00,10060.09,2584.78,upi,whatsapp,0.7214,0.6957,66,1268,high
2c43132d-27bd-5010-a2e3-b6b0c4f4435c,Customer 000175,Hindi,Jaipur,consumer,2023-05-09T05:40:49+00:00,9667.31,857.17,upi,whatsapp,0.8523,0.4064,36,1210,high
78658331-2a6d-5f72-bb39-ce24555961c6,Customer 000176,Hindi,Mumbai,SMB,2024-01-26T15:21:11+00:00,3137.18,1835.86,upi,email,0.8503,0.4623,58,948,high
da547ee2-a05a-5aef-bf83-3d55ab10e077,Customer 000177,Bengali,Ahmedabad,consumer,2024-01-28T17:56:22+00:00,6676.62,795.63,credit_card,whatsapp,0.6625,0.5541,16,946,low
13ee0548-f8a0-5e52-9ba5-e7af5e71a3bd,Customer 000178,Marathi,Chandigarh,consumer,2025-03-21T01:30:46+00:00,6621.47,1876.49,upi,whatsapp,0.7883,0.1655,60,528,low
0db81f97-ebd5-5b1d-b59a-cce8b80abdc0,Customer 000179,English,Kochi,consumer,2025-04-25T20:49:12+00:00,1409.24,679.64,emi,whatsapp,0.7673,0.4512,5,493,high
8e3badb3-d39d-5059-a03f-89fe8a5b9e7a,Customer 000180,Telugu,Pune,high_value,2026-04-08T17:48:35+00:00,145730.84,12950.20,upi,whatsapp,0.7259,0.5750,29,145,medium
a97397c3-7e94-52e7-91b2-f407ce34d0c9,Customer 000181,Marathi,Delhi,consumer,2023-12-22T19:14:49+00:00,3199.72,1324.60,upi,email,0.8233,0.3439,18,983,high
21c2ab28-f88b-5019-9fc7-c1c76520b070,Customer 000182,Hindi,Kolkata,consumer,2024-02-04T02:46:13+00:00,644.94,399.01,upi,whatsapp,0.7574,0.6051,34,939,low
ee2e2b3e-a697-5e90-8246-28315a5e067f,Customer 000183,Kannada,Hyderabad,SMB,2025-12-31T14:41:02+00:00,54952.09,5903.69,emi,whatsapp,0.8221,0.3196,79,243,medium
706fe13e-11f2-5b5b-ac5a-9303c1ee7ecf,Customer 000184,Gujarati,Coimbatore,consumer,2025-03-01T20:51:12+00:00,9184.31,1560.37,credit_card,whatsapp,0.8381,0.5244,55,548,low
85280f70-b757-5347-999a-630b34d0ed93,Customer 000185,Telugu,Surat,consumer,2023-08-31T01:21:08+00:00,10668.55,2386.15,debit_card,email,0.9170,0.3562,90,1096,high
b2717a71-ede2-539b-ac71-fb85bb4c4a55,Customer 000186,Tamil,Pune,enterprise,2024-02-09T23:49:01+00:00,23964.98,15834.30,upi,whatsapp,0.7138,0.4781,3,934,low
7bb50cc3-9963-5075-b32b-b8eb670261f5,Customer 000187,Kannada,Chennai,consumer,2026-01-28T16:19:37+00:00,6083.76,636.09,netbanking,whatsapp,0.8439,0.4937,56,215,low
0d66c578-e19b-533d-b485-8b790c481fa7,Customer 000188,Bengali,Kolkata,consumer,2023-06-10T04:46:30+00:00,841.62,149.89,upi,sms,0.8304,0.3748,46,1178,low
1fbfb359-5582-5384-8ef3-1206dba99ef4,Customer 000189,Hinglish,Jaipur,consumer,2023-06-22T20:23:04+00:00,2641.27,2096.48,upi,sms,0.6964,0.0967,27,1166,low
8018c447-9435-555e-ac6a-9784dac30516,Customer 000190,Hinglish,Kochi,consumer,2025-09-01T22:36:58+00:00,1802.64,748.75,upi,email,0.8467,0.3032,19,364,low
47351457-69ea-56b1-8ae1-fa0e438da1aa,Customer 000191,English,Chandigarh,consumer,2025-08-03T03:24:12+00:00,8445.29,1069.35,upi,email,0.6992,0.3993,55,393,low
66901068-de0b-5303-bb79-3b8da52aa822,Customer 000192,English,Lucknow,consumer,2025-10-07T10:51:13+00:00,2567.71,968.89,debit_card,email,0.8476,0.2537,15,328,medium
38a2f02e-0b2e-5b7e-8429-b38682bfe2e6,Customer 000193,Marathi,Kochi,consumer,2024-10-30T10:02:37+00:00,2645.80,670.06,wallet,whatsapp,0.8119,0.2873,59,670,low
d78ff4e3-2b2c-5437-83e2-12b887541710,Customer 000194,Kannada,Kolkata,consumer,2024-10-18T09:30:52+00:00,935.02,524.55,netbanking,email,0.7665,0.1187,74,682,low
33414635-4215-5841-aa0e-bbabd3034a76,Customer 000195,Hindi,Kochi,consumer,2024-09-01T10:30:49+00:00,15810.88,1903.36,netbanking,email,0.7260,0.3834,89,729,medium
95006e26-3b61-50b5-b586-22140bf695e4,Customer 000196,Bengali,Mumbai,consumer,2024-08-19T05:27:04+00:00,4644.61,1454.65,wallet,whatsapp,0.7450,0.3260,65,742,low
5602d77d-b85e-5dab-940a-ece199d37140,Customer 000197,Telugu,Delhi,consumer,2025-06-19T07:24:23+00:00,1946.17,898.78,wallet,email,0.6993,0.4546,14,438,critical
f8a7d43b-074f-510a-987f-14acd5382d99,Customer 000198,Hindi,Chandigarh,SMB,2026-03-19T05:58:35+00:00,19777.72,12242.05,upi,email,0.7270,0.9200,37,165,low
386f12d6-dde9-53e8-a9a8-6699be0dd82a,Customer 000199,Malayalam,Chennai,consumer,2025-10-14T14:05:43+00:00,1776.72,1079.66,upi,whatsapp,0.6625,0.2349,88,321,low
b00d031f-5b53-5e57-a8b1-86a4b2e64cfd,Customer 000200,Gujarati,Delhi,consumer,2023-12-16T10:21:38+00:00,5598.73,1032.80,upi,whatsapp,0.8918,0.1016,87,989,low
22f08491-e24a-5308-96bd-1960e741a29b,Customer 000201,Malayalam,Surat,consumer,2025-01-10T17:15:14+00:00,1008.91,618.48,credit_card,email,0.7643,0.4370,4,598,medium
afc9adc9-eadb-5418-ac29-49cc1f9a0e7a,Customer 000202,Hinglish,Kochi,consumer,2025-10-26T00:31:03+00:00,3807.21,947.93,upi,whatsapp,0.7492,0.2504,32,309,low
074f15e3-ea08-5586-96b9-17045ac9b228,Customer 000203,Hinglish,Surat,enterprise,2023-03-28T14:03:28+00:00,110562.18,13888.44,emi,sms,0.9238,0.2272,57,1252,medium
17a516cd-6b30-5da1-b034-cd13d1147ed6,Customer 000204,Kannada,Delhi,enterprise,2024-08-03T01:12:03+00:00,96171.41,10207.07,netbanking,email,0.9757,0.5665,81,758,low
7b816518-c302-526b-813d-bb96ee79aeb5,Customer 000205,Gujarati,Lucknow,consumer,2023-05-30T20:44:14+00:00,1653.95,1149.27,debit_card,whatsapp,0.7713,0.2010,80,1189,high
b31a4b9b-199b-5d15-a5dd-2b93d4c49713,Customer 000206,Hinglish,Chandigarh,consumer,2026-01-29T08:26:34+00:00,10346.04,1239.30,wallet,whatsapp,0.7619,0.1319,54,214,medium
08b07a21-c083-56c4-a569-fb28de2877cb,Customer 000207,English,Jaipur,consumer,2023-01-25T00:22:12+00:00,10395.10,1729.00,credit_card,whatsapp,0.9098,0.2383,71,1314,low
42ed4b04-46d5-54ad-9930-bd03becb9d87,Customer 000208,Hinglish,Bengaluru,consumer,2025-05-02T08:37:25+00:00,8107.86,724.66,upi,email,0.8827,0.8584,49,486,high
7be3e8e1-c5f6-5cf6-ac1e-85ae0ddcdff9,Customer 000209,Gujarati,Indore,consumer,2023-08-13T13:22:38+00:00,14157.36,1407.95,upi,sms,0.8085,0.4830,45,1114,medium
f1d61dbd-6796-5163-9da0-d98027d641ea,Customer 000210,Tamil,Bengaluru,consumer,2024-04-17T08:31:44+00:00,2775.75,861.67,upi,whatsapp,0.6850,0.5753,18,866,medium
ba5f1cd6-75ea-5924-9b3d-ec7237d68b69,Customer 000211,English,Delhi,enterprise,2023-01-23T21:38:41+00:00,240351.91,39300.77,debit_card,email,0.8946,0.4984,18,1316,low
01c43cc5-ba19-5968-a955-e6e908985860,Customer 000212,Gujarati,Chennai,consumer,2025-05-18T14:32:06+00:00,18413.67,1738.07,upi,email,0.7042,0.4287,46,470,low
3344ddd4-76ab-54c2-bfb9-b91d15ffff04,Customer 000213,Telugu,Hyderabad,SMB,2024-10-08T05:48:22+00:00,40311.63,3704.03,upi,whatsapp,0.9096,0.3872,43,692,low
c35b27ad-f035-5f32-bb0d-3b1a61b5a016,Customer 000214,Kannada,Mumbai,SMB,2023-12-13T07:40:49+00:00,5643.12,3674.14,debit_card,whatsapp,0.8934,0.2166,6,992,high
7a9281cf-b884-5419-97e5-dedfe1edf8d2,Customer 000215,Gujarati,Chandigarh,SMB,2024-12-05T02:19:10+00:00,51911.62,6140.64,upi,whatsapp,0.8403,0.5051,16,634,low
372f1a9a-bd08-5fa8-9d97-51e398b5759b,Customer 000216,Tamil,Delhi,high_value,2025-08-17T15:17:01+00:00,335363.39,30648.27,emi,email,0.9903,0.3955,47,379,low
4501ba63-16d3-5676-9a68-29838e193f74,Customer 000217,Kannada,Delhi,SMB,2023-11-07T03:26:04+00:00,10056.61,2665.87,upi,email,0.9687,0.5982,89,1028,medium
9fa4d021-7851-5689-8c41-169b728a1d96,Customer 000218,Bengali,Kolkata,consumer,2024-11-16T23:23:49+00:00,2722.70,530.69,netbanking,whatsapp,0.9208,0.1646,35,653,low
2505480e-b209-507b-9280-5de2f2ee4c4d,Customer 000219,Telugu,Delhi,consumer,2024-01-20T21:28:51+00:00,19764.00,1885.64,emi,sms,0.9313,0.3880,79,954,high
46f80b3b-37c7-5a98-9b6a-2597fa5e0d78,Customer 000220,Tamil,Chennai,consumer,2025-04-27T02:53:21+00:00,587.58,425.68,credit_card,email,0.7752,0.3350,41,491,medium
22ea7a71-8fb9-52cc-a262-a3cee0a0f74c,Customer 000221,Malayalam,Indore,consumer,2023-02-21T19:04:46+00:00,29632.69,3010.02,wallet,email,0.8078,0.3296,89,1287,high
3c3d1a33-7063-5c21-8db6-3708a1fe9d8d,Customer 000222,Telugu,Mumbai,consumer,2023-06-05T02:58:27+00:00,1200.54,617.61,credit_card,whatsapp,0.7659,0.4207,47,1183,high
e9235b50-f73a-5d35-b4ed-28e09bbafdb2,Customer 000223,Hindi,Surat,consumer,2025-11-25T20:25:51+00:00,8820.88,1697.60,upi,sms,0.8128,0.3328,75,279,medium
bececfa4-ef7f-58db-9b63-64aea66cb4c2,Customer 000224,Bengali,Indore,SMB,2023-04-10T08:54:38+00:00,39641.70,3347.69,netbanking,whatsapp,0.8502,0.5292,50,1239,low
c88f0d17-9652-5503-ab8a-2ed59ecd641f,Customer 000225,Gujarati,Indore,consumer,2025-06-05T02:28:16+00:00,3870.46,340.66,netbanking,whatsapp,0.8277,0.7426,51,452,low
37ea6ae8-39ee-5178-b429-df5964372086,Customer 000226,Marathi,Ahmedabad,consumer,2026-04-20T07:56:18+00:00,12958.49,1223.12,upi,whatsapp,0.7961,0.3918,19,133,medium
d78baee7-9ef6-568e-b629-a1d7aec5e9d0,Customer 000227,Marathi,Hyderabad,consumer,2025-08-15T21:26:09+00:00,13876.88,2013.00,upi,sms,0.6215,0.5580,67,381,low
40075802-a79c-52c0-9af6-97e8d3c06db3,Customer 000228,Hindi,Surat,consumer,2025-12-20T05:35:01+00:00,7392.66,2438.04,wallet,email,0.7612,0.3652,45,254,low
41f2f57a-8343-5a5a-8612-15ab1d727a04,Customer 000229,Hindi,Kochi,consumer,2024-09-06T03:25:47+00:00,9631.97,883.91,netbanking,email,0.7397,0.1457,86,724,medium
4ce6ac41-78ee-5dce-8c0a-96d751bd35fd,Customer 000230,Gujarati,Pune,consumer,2024-11-23T01:16:28+00:00,8107.79,970.28,upi,email,0.8095,0.3773,44,646,low
74b902fe-778d-565f-9012-cdd477e08b96,Customer 000231,Malayalam,Coimbatore,consumer,2024-10-16T18:06:10+00:00,4012.87,1566.86,netbanking,whatsapp,0.8228,0.4451,26,684,medium
5f2296aa-2f19-5690-9d95-2a2b032b7463,Customer 000232,Marathi,Jaipur,consumer,2023-05-30T15:48:20+00:00,15231.89,1961.83,debit_card,whatsapp,0.6817,0.3380,69,1189,low
53809681-1882-5433-a27e-9bdd4404b457,Customer 000233,Kannada,Coimbatore,SMB,2025-07-26T14:44:34+00:00,4224.14,2669.48,upi,email,0.8720,0.7386,84,401,low
fed1e2e1-b0c7-5648-851a-5706c6fbfe7d,Customer 000234,Telugu,Ahmedabad,consumer,2024-04-19T17:41:28+00:00,18963.31,1957.66,upi,whatsapp,0.8375,0.4972,82,864,low
96ab92fe-81da-55dc-a78b-8bf39ce916bd,Customer 000235,Malayalam,Delhi,consumer,2024-01-12T14:56:54+00:00,25444.96,2724.85,upi,sms,0.7099,0.4384,0,962,critical
7026974e-cd8f-52b6-a538-86b7ca0ba691,Customer 000236,Gujarati,Hyderabad,consumer,2023-03-22T22:15:20+00:00,19632.31,1681.92,upi,whatsapp,0.9035,0.4583,34,1258,low
f2b83c21-ae19-5d9a-8031-766622548e4e,Customer 000237,Hinglish,Surat,SMB,2025-09-14T17:37:59+00:00,21110.44,6581.38,credit_card,whatsapp,0.8833,0.5007,30,351,medium
7ef13725-a892-5608-b2f5-18ce57575b9e,Customer 000238,Kannada,Surat,consumer,2026-02-22T07:45:37+00:00,13623.64,1565.50,credit_card,whatsapp,0.7849,0.4941,78,190,medium
64c5d982-ec39-52f5-8920-7945a7ad68bd,Customer 000239,Hindi,Chandigarh,consumer,2024-11-14T02:37:54+00:00,12661.95,1225.59,credit_card,whatsapp,0.8450,0.2614,28,655,low
a6f549da-4513-5683-8d40-e8ba78c24390,Customer 000240,English,Chandigarh,consumer,2025-08-05T16:44:28+00:00,2817.17,497.94,emi,whatsapp,0.7316,0.5920,42,391,low
120e8536-9c43-5a30-8f28-c8b13f9b390f,Customer 000241,Telugu,Delhi,SMB,2026-04-27T23:55:20+00:00,110897.75,21757.35,upi,email,0.9304,0.5486,50,126,low
265f166f-9930-5528-8b40-e8cd082dae6e,Customer 000242,Bengali,Delhi,consumer,2026-03-18T04:46:35+00:00,7697.25,1914.72,upi,whatsapp,0.7725,0.5971,47,166,medium
273e3349-22c8-580a-9c70-eba77bc03048,Customer 000243,Malayalam,Indore,consumer,2024-05-17T17:29:18+00:00,5895.26,630.06,credit_card,email,0.6889,0.1228,26,836,low
0f48c1d0-4b3d-5726-a5e9-115a0ff2d86f,Customer 000244,Telugu,Delhi,consumer,2024-12-25T12:30:55+00:00,8007.87,689.91,netbanking,sms,0.8527,0.6042,88,614,high
e458fee3-33ec-559d-9fc4-2dd623ae0ef5,Customer 000245,Telugu,Coimbatore,consumer,2025-04-14T07:50:47+00:00,3877.87,781.07,credit_card,whatsapp,0.7322,0.4584,82,504,low
791aa96a-f172-5a6f-8237-6ef72b1fcf89,Customer 000246,Hindi,Mumbai,consumer,2025-08-13T16:44:10+00:00,2481.55,265.47,upi,email,0.8285,0.1624,11,383,medium
6340b20e-3912-5849-b4f6-4e36bac3ac43,Customer 000247,Hindi,Ahmedabad,consumer,2023-07-16T04:34:38+00:00,2248.78,763.67,upi,whatsapp,0.8508,0.4096,24,1142,low
8d3eeed5-225a-5a88-b731-e2693968296b,Customer 000248,Hinglish,Pune,consumer,2024-06-03T06:52:15+00:00,1412.53,570.58,netbanking,whatsapp,0.7481,0.1148,90,819,high
83aaecd2-f7b6-5e22-8db9-7626afd60206,Customer 000249,Tamil,Mumbai,consumer,2025-03-09T07:23:41+00:00,11938.19,1473.61,upi,whatsapp,0.8517,0.3597,81,540,low
ae1747c1-39b0-5c11-84d2-30e37a7dc807,Customer 000250,Hindi,Ahmedabad,SMB,2024-10-31T13:16:30+00:00,16796.53,2847.00,upi,whatsapp,0.9950,0.4678,9,669,low
d153d1fb-88a7-5cdd-8766-0a2f7af7a8c9,Customer 000251,Hinglish,Surat,consumer,2025-04-10T05:31:54+00:00,13243.56,1175.60,emi,whatsapp,0.7899,0.4781,33,508,medium
397dd54a-e169-5736-8e5d-dcf9419c306f,Customer 000252,Malayalam,Chandigarh,consumer,2025-05-21T13:20:56+00:00,2843.25,1170.73,netbanking,email,0.7940,0.6862,48,467,high
266acbe5-f021-5b60-99d0-8122bfb01056,Customer 000253,Hinglish,Lucknow,consumer,2025-06-22T08:50:21+00:00,4435.91,769.34,upi,email,0.6814,0.4847,8,435,low
d967ac83-9de9-5681-96ab-ee96796c111c,Customer 000254,Gujarati,Lucknow,consumer,2023-12-26T05:10:49+00:00,8176.10,2131.04,emi,whatsapp,0.8881,0.2055,39,979,low
bd297bc4-198a-5c26-9a17-9aa40ae1438d,Customer 000255,Telugu,Hyderabad,enterprise,2023-01-02T04:49:22+00:00,28811.86,6168.13,debit_card,email,0.9345,0.4526,48,1337,high
0fe38ca8-d868-5540-9b0c-6922ffd42d05,Customer 000256,Tamil,Indore,SMB,2024-10-24T23:05:51+00:00,24925.76,4412.65,upi,whatsapp,0.8118,0.4928,57,676,low
945ffb61-5fc8-5c53-8553-1f136fc3fd7e,Customer 000257,Hindi,Delhi,consumer,2024-02-29T07:54:10+00:00,1931.53,437.25,debit_card,email,0.7388,0.5317,81,914,medium
c77226d2-cc01-596c-80bd-69b76d10bbb0,Customer 000258,Kannada,Chennai,consumer,2024-02-04T02:45:09+00:00,8701.60,729.11,wallet,whatsapp,0.9280,0.3952,49,939,low
0f3f0acd-a548-5664-96d9-8a5e36fee1b5,Customer 000259,Marathi,Coimbatore,enterprise,2025-03-04T15:09:39+00:00,145346.95,16574.02,upi,whatsapp,0.7637,0.4331,13,545,medium
ec98a796-6aa1-580c-bc6c-76ed104e40b4,Customer 000260,Malayalam,Chennai,high_value,2023-09-28T21:47:40+00:00,62786.94,12595.72,upi,whatsapp,0.8618,0.7101,72,1068,high
2ff09db5-1612-5bac-87d0-bc11216df47d,Customer 000261,Bengali,Kolkata,consumer,2025-07-14T02:04:35+00:00,5659.55,691.47,netbanking,whatsapp,0.6493,0.3330,49,413,low
a0b426e5-87fa-5bd5-bce5-58e10e6e30d7,Customer 000262,Tamil,Bengaluru,SMB,2025-05-09T03:09:36+00:00,26382.81,3051.23,debit_card,sms,0.8814,0.4196,68,479,medium
3e91d60c-bf74-5785-9f9e-8bb466652935,Customer 000263,Kannada,Ahmedabad,SMB,2026-03-20T13:01:15+00:00,18641.31,2068.01,debit_card,whatsapp,0.9076,0.2732,50,164,medium
d2fbcca0-710c-570b-9e86-f43b34c44ea7,Customer 000264,Kannada,Mumbai,consumer,2024-01-28T21:17:56+00:00,9109.72,830.55,upi,email,0.7364,0.3630,76,946,medium
db5c97a4-a206-5af5-872c-ea5fc795f062,Customer 000265,Tamil,Chennai,enterprise,2024-10-15T05:29:50+00:00,34767.60,4264.18,debit_card,email,0.9950,0.3927,13,685,high
31e886af-e7d4-502b-a71d-f3087d7e876c,Customer 000266,Hindi,Pune,consumer,2023-09-16T18:07:24+00:00,1779.40,1463.82,upi,whatsapp,0.8096,0.2332,43,1080,low
154454ff-c469-5c0d-b91d-dce94d80f119,Customer 000267,Gujarati,Pune,consumer,2024-07-13T03:15:15+00:00,9931.07,1284.42,upi,email,0.8808,0.3163,54,779,medium
185d85dc-2173-5dbd-aab2-c678ad743e77,Customer 000268,Telugu,Pune,consumer,2024-11-23T21:08:47+00:00,2989.46,389.86,netbanking,email,0.8276,0.3594,61,646,medium
1ee5ea75-c21b-5743-bac1-419bc32dcaac,Customer 000269,Malayalam,Ahmedabad,SMB,2025-01-06T21:29:12+00:00,31823.14,2784.62,debit_card,sms,0.8987,0.6042,69,602,low
f7202bf6-5c89-53a1-b9fe-1e8a961f961b,Customer 000270,Gujarati,Jaipur,consumer,2024-06-19T17:42:51+00:00,10640.92,957.61,upi,whatsapp,0.7646,0.3936,89,803,low
b8d74d1a-1fef-54f0-b135-0ce918b42069,Customer 000271,Hinglish,Chandigarh,consumer,2025-04-20T16:41:40+00:00,1768.80,565.82,debit_card,whatsapp,0.7844,0.4886,83,498,low
67c65c12-28d7-52ed-9ee0-cd6dc7bdf1ec,Customer 000272,Hindi,Pune,SMB,2023-12-05T02:36:56+00:00,18218.94,2333.92,credit_card,sms,0.8344,0.4254,52,1000,high
79a82d6a-84cd-5634-a724-6f9de054d7d2,Customer 000273,Hindi,Chennai,consumer,2023-01-23T01:02:52+00:00,5529.14,643.17,upi,sms,0.7341,0.4757,45,1316,low
4892dc9e-689b-5d48-945c-03a249ce7dd3,Customer 000274,Hindi,Surat,consumer,2024-07-16T10:22:27+00:00,5444.71,511.22,credit_card,whatsapp,0.8947,0.2854,31,776,low
53d4c15c-f457-5918-8966-27e723317fe8,Customer 000275,Hinglish,Indore,consumer,2025-06-03T08:55:13+00:00,2501.13,1381.98,wallet,email,0.8078,0.3990,52,454,low
