session_id,customer_id,cart_value,items,started_at,payment_attempted,payment_method_attempted,abandoned_at,status,device
05d95332-9b54-46fe-8859-0097eb78c448,e33bfa78-4d7f-5f9f-98e4-1dc5cf4eccbd,620.35,4,2024-05-01T10:03:39+00:00,true,upi,2024-05-01T11:12:39+00:00,abandoned,android
f2b44884-24e7-47f8-bf00-8e9e39685914,e424dd81-9ccb-5bba-ae75-74873ea93142,2260.46,4,2024-02-12T13:16:38+00:00,false,,2024-02-12T15:08:38+00:00,abandoned,web
2a11f43c-10b8-4a39-add2-3e32f4e6ad2b,fcc05c48-b790-518e-9bf5-92cce9ebb926,918.19,3,2023-05-25T13:22:46+00:00,false,,2023-05-25T15:29:46+00:00,abandoned,android
606ffb9c-d8f9-4a12-b376-47b83a6e7ebb,53f83c53-e13f-5d1d-9913-55d65d120bbd,8732.02,7,2024-11-29T02:54:27+00:00,true,debit_card,2024-11-29T04:31:27+00:00,abandoned,ios
36cd07d5-78f3-4192-b97a-77972ea5f1a8,bbe866ba-3254-531c-adee-678665d1f582,2087.60,1,2024-10-24T06:32:55+00:00,true,debit_card,,completed,ios
93b8c8cd-957d-4a41-8007-8bb697dfe735,4380c7de-7b68-54f1-9ad1-877f1db3f028,856.36,6,2024-09-27T16:54:11+00:00,true,upi,,completed,android
100461e6-2b1f-42e0-82c1-3846540b807e,2df93dce-0135-5691-8561-b7750fec820b,14051.86,6,2024-01-17T18:28:50+00:00,true,debit_card,2024-01-17T21:09:50+00:00,abandoned,web
315291d4-aeef-4898-95a5-da49ba36848a,7d4530c8-e6c7-55cf-92cc-35051d687fab,1264.24,7,2024-08-27T22:55:03+00:00,true,credit_card,,completed,android
094afdf0-1ad6-4b4a-aa3e-2fef95e3a5c1,7221361e-f794-5de0-9f28-27acbeb01bec,16234.01,7,2024-11-27T06:43:32+00:00,false,,2024-11-27T07:24:32+00:00,abandoned,ios
f7a276b1-cb26-44a2-85d1-751007d96b0c,f1f76d67-fece-505d-b19c-8245aaed6f71,2438.17,2,2024-06-09T15:43:07+00:00,false,,2024-06-09T17:18:07+00:00,abandoned,ios
8f54edfb-f039-4223-9b16-f1bfe0dd727e,fcf83c75-e184-5bb4-86cb-95ec83d73c67,2520.41,7,2024-10-05T17:23:56+00:00,true,upi,,completed,web
071f945b-7a08-4428-9e22-a950a4600665,6c3b7250-0b52-5645-9dd1-287b5ecc304e,3515.74,7,2024-06-07T20:02:47+00:00,true,upi,2024-06-07T22:42:47+00:00,abandoned,android
4937c63c-a553-4106-897d-0f6f18eb26e8,5def01e4-2999-5d5c-abc1-c470f07bd448,1393.12,1,2024-03-31T12:59:35+00:00,true,credit_card,,completed,android
af2021e4-7542-42ca-aae9-b0c037fb321a,aba3d7fa-2e99-5d25-8efd-6aac180aa28f,42673.21,2,2024-02-10T15:55:51+00:00,true,credit_card,,completed,web
e08458dd-d0ae-4885-9f13-6a420a249860,12b670ba-da85-58cd-887a-f91816f362ff,603.01,4,2024-07-11T02:45:57+00:00,false,,2024-07-11T03:12:57+00:00,abandoned,android
3c12d2cf-1d14-489a-accc-e9c950fb95ec,910bf1ce-26d1-59e9-af31-5032c914446e,10215.43,3,2024-03-27T08:37:52+00:00,false,,2024-03-27T09:52:52+00:00,abandoned,web
579d58ce-80a5-4b55-a3f6-5e92620ad828,3b64dc5e-68d0-54fc-b30d-41f22207a17a,443.16,2,2024-02-27T02:39:21+00:00,true,credit_card,2024-02-27T05:07:21+00:00,abandoned,android
0d15aada-7ee7-4515-a969-26d416604c7a,7856ee6d-f243-5665-bb67-05574135fb6a,2694.54,4,2024-03-07T14:34:20+00:00,true,upi,,completed,android
abd847d4-b483-48ea-9431-d2399102e994,f56170fd-3bb1-5c95-9c42-90792b7b64c2,1553.62,8,2024-04-07T00:43:03+00:00,true,upi,,completed,ios
a69b5de5-43c1-466c-bc9c-9c775873e2e9,65443ad4-f46b-518f-9051-18e4be273ae7,4098.85,2,2023-07-05T14:03:26+00:00,true,debit_card,,completed,android
9ad07be7-5883-4403-94fc-b5a69c68cc39,466f4ed0-56e4-588d-855b-359071a47dfb,777.86,3,2024-02-25T10:25:48+00:00,false,,2024-02-25T10:47:48+00:00,abandoned,ios
a51f7296-44ff-41ba-a184-888c367682d4,e4007b23-f7c7-56d9-9c12-a7626151c015,12865.66,8,2024-04-28T15:42:24+00:00,true,upi,,completed,ios
e6624ac3-84f9-492a-92c1-bdf875049385,cbb61c4d-a0b9-53b1-9f0c-b86019ea057d,975.45,2,2024-04-14T08:30:13+00:00,true,credit_card,,completed,android
42b9a982-e760-4a33-8c51-1e33a37aae37,02b400f4-e7b1-58a4-a25d-4364fea93d48,45338.37,6,2024-03-17T11:30:13+00:00,false,,2024-03-17T11:35:13+00:00,abandoned,web
80109d01-3681-45df-a740-bbc500976a03,47c05b60-c11a-521d-9ed5-208eed3d2d7a,584.60,2,2024-08-19T01:09:27+00:00,true,credit_card,,completed,android
8e44ad3f-02be-4030-b9ab-1352ad4382cb,636ebc94-a94b-5291-9c9b-ad2003b6f8f2,616.60,5,2024-01-09T09:51:51+00:00,false,,2024-01-09T11:03:51+00:00,abandoned,web
cf924870-9a51-4b3a-a083-dedcc4279d2c,ea703d4c-b13c-5114-b1ed-e4b543a2e636,664.99,3,2024-01-20T02:55:18+00:00,true,credit_card,,completed,android
10454208-93bd-4f12-8fe3-33b4814b50cc,cbea538c-7e76-5048-b6ba-7dec22bd83ee,1759.03,8,2024-12-04T06:51:37+00:00,false,,2024-12-04T08:22:37+00:00,abandoned,ios
6af8f0f1-0837-4a36-a3a2-8eea051c422b,bf196e6c-8f7b-5f02-9ce1-39c6e742a886,2549.87,8,2024-04-30T08:15:12+00:00,false,,2024-04-30T09:59:12+00:00,abandoned,android
af3c40fb-0233-4227-8bae-a142a06f48b3,17cd0a52-4f8f-5b53-8515-3bbef306272d,1759.48,5,2023-05-13T06:53:40+00:00,false,,2023-05-13T08:06:40+00:00,abandoned,android
2eadaef8-0b6b-406a-b7d7-c945dd8693ec,1b425660-ea05-5bc0-80cc-f66d4e70856f,3530.49,1,2024-08-21T09:42:44+00:00,true,upi,,completed,tablet
1bb7f3a9-d69c-41c5-9058-cc0abc4f833d,b663c924-9450-5d7f-9907-1734c403aee7,4257.44,4,2024-07-16T22:08:19+00:00,false,,2024-07-17T00:10:19+00:00,abandoned,ios
515248e6-a34c-47c2-919e-58b9744536de,ef2d2aac-73cd-573d-8cc3-5efd6639c1d0,141.78,8,2024-08-30T08:26:47+00:00,false,,2024-08-30T08:59:47+00:00,abandoned,web
d24a6b55-0ca5-4c3f-b569-3bd3ef10f080,b2fd2dae-0364-5e24-a086-122e2c70fd51,822.22,3,2024-08-02T05:07:39+00:00,true,upi,,completed,ios
16bb9f1e-6b49-490d-a6ff-1513cf016aec,cbf79aa3-61da-5bd2-bee1-f1122744e2eb,17224.74,2,2023-10-23T01:46:41+00:00,false,,2023-10-23T04:37:41+00:00,abandoned,ios
858972f0-6703-4857-84ca-e6add65c3954,a671d5ac-8faa-5c05-804d-48365541ca63,915.89,1,2023-07-26T02:01:41+00:00,true,emi,2023-07-26T02:11:41+00:00,abandoned,android
fad0b9bb-76dd-41f9-bda1-9ab89ebcd686,c0497f11-7f62-5746-b947-64425e4dfbca,1714.68,3,2024-09-09T08:40:07+00:00,false,,2024-09-09T09:10:07+00:00,abandoned,ios
0ffcbf23-72b6-4841-88a4-0e0e84b545ff,da445706-6cb5-5265-813e-d134310720b5,23378.34,8,2024-11-01T16:23:35+00:00,false,,2024-11-01T18:59:35+00:00,abandoned,ios
87dc0c50-12d9-4c91-9e11-88bd4157ba8d,1bf716e9-22f1-55e8-bbcd-c632ddd02c7d,23766.20,2,2024-12-30T04:03:28+00:00,true,netbanking,,completed,ios
afc4230c-66e2-431e-8a96-823f425ed93d,335cfa6f-57d6-5923-9e59-0243628a5580,12977.53,8,2024-02-27T19:50:28+00:00,true,credit_card,,completed,web
09552a34-3a8e-424c-8c4c-b0936a7999a1,90469eb6-cfd5-506c-af9b-a59c87f98c28,25670.04,8,2024-09-14T08:52:19+00:00,true,upi,,completed,android
11652056-6fc0-4c9d-8468-409e54f5bd42,c3f3c2bf-f383-5e54-9f4a-900c0852125c,231.17,6,2024-10-03T13:45:23+00:00,true,upi,2024-10-03T14:57:23+00:00,abandoned,android
446bf413-bfdc-4b8c-b2ff-5b3a481dd011,c74d10f3-a93f-54fb-aad5-2ae580f2589b,969.27,5,2024-05-28T21:10:57+00:00,true,credit_card,,completed,ios
ca94b3dc-e4cf-4c7b-aa1a-191c30a816a0,25d9d5f7-f35a-5082-873a-ef72283ffac8,3821.78,4,2024-10-28T14:57:22+00:00,true,upi,,completed,ios
eb397553-9eee-4431-998b-61e7fc055900,3904fccd-5bed-59d4-85a1-1894a13dc2aa,1848.21,4,2024-10-06T20:36:38+00:00,false,,2024-10-06T22:56:38+00:00,abandoned,ios
a4343244-ee17-4e2a-b691-e7b8187b6ded,f9cb9486-de5d-5243-9c8b-fa4fd8af3649,12547.65,5,2023-06-13T01:12:23+00:00,true,wallet,,completed,android
f8bb8a4f-9f65-49d4-979d-de8c000f9572,6f2c0590-b82a-5180-962b-38a5f163472c,1812.25,2,2024-04-21T02:21:10+00:00,true,debit_card,,completed,ios
ca2d78d0-cd26-4715-8d7b-9ee496f7156a,de00becc-c44a-59ef-a176-3be135b702c4,4996.49,3,2024-04-30T00:40:42+00:00,true,upi,,completed,ios
b448245a-18d6-4110-89d2-951538dd597b,e04d8a78-7cd5-5be9-98e5-ff8a31290a44,1292.50,3,2024-12-19T20:39:53+00:00,true,wallet,2024-12-19T23:01:53+00:00,abandoned,android
673d39dd-03ea-4508-9ccb-75974bc92f35,b1048551-bd8d-51e2-befb-5e7819eee179,333.12,2,2023-12-08T08:42:01+00:00,true,upi,,completed,android
aad78733-223f-42ed-9837-45a8471c3a6e,e778901b-4ded-5532-8cc4-22f710d1bf14,1468.69,8,2024-06-12T09:50:53+00:00,true,netbanking,,completed,web
d460353a-e254-4f7d-aba9-829878b5642d,f6357ec3-5d2b-59dd-8bfe-62054755e3df,18103.21,7,2024-08-31T01:14:33+00:00,true,credit_card,,completed,web
5a4dc41e-11f9-431f-bbe0-9a9031187aa1,2da81838-5905-5bd8-8398-1dd9f089b196,1987.36,8,2023-12-26T22:16:39+00:00,false,,2023-12-26T23:06:39+00:00,abandoned,web
d46a0b69-492c-422b-8e7c-aa606ad81553,cbed91d8-5977-5fe4-b3b1-c2dbca927b86,20252.07,2,2024-02-17T21:28:55+00:00,true,credit_card,,completed,android
4b9fa7d6-e55b-435e-95fe-e2f2ec66a3f0,e08ffe3d-cdfd-5fc1-8888-35999f421d32,3860.15,8,2024-07-07T02:24:02+00:00,true,upi,2024-07-07T03:13:02+00:00,abandoned,android
895baa53-92c0-42ef-b748-6cf804e3a7cd,a8dfa46b-6a41-5b6c-b6af-a0d0765e395b,52621.41,2,2023-04-21T05:12:30+00:00,true,credit_card,,completed,ios
bb1b05e9-ca9b-4f41-8108-10ff0854443b,096aa4b0-936c-5cda-83a3-3aebb8adbec1,1985.21,5,2024-09-03T09:36:06+00:00,false,,2024-09-03T11:09:06+00:00,abandoned,web
03d109ff-d57b-45b8-87f7-77045178a51c,d4bf5dd0-7a89-5ba7-8c4e-4bf13daea221,1053.38,6,2023-11-09T09:34:24+00:00,false,,2023-11-09T09:55:24+00:00,abandoned,ios
98d3732c-a86a-4e27-b35f-65b48afa3b4c,125a9d70-6373-5ba8-99d6-73ccbee22058,1527.94,6,2023-11-22T16:28:43+00:00,true,upi,,completed,ios
e47d8cdb-a815-4a67-b64e-b52addb8864d,bafc7f96-4645-50f3-93ae-5cd32253924a,638.06,3,2024-03-18T02:09:19+00:00,true,credit_card,,completed,android
3371a131-bc7d-41b1-a479-6fcba06a3ec5,41712d44-58da-5343-a14b-e76148132bad,1161.17,4,2024-01-09T18:53:30+00:00,true,netbanking,,completed,android
dee83f2a-57f9-40c8-9904-0a2f0a7f5756,468ce42d-dc3e-5ac3-ad41-d4324267f20c,1006.78,1,2024-08-27T06:57:28+00:00,true,wallet,,completed,tablet
0d5dba5c-92f4-4f5b-89ed-c48140975ed0,9c0e8f62-677d-54fa-a472-6ab83065b146,1348.22,6,2024-09-22T13:41:23+00:00,true,debit_card,,completed,android
b1e9f0b4-a383-4d6a-92dc-d70ed8d752be,793f5cd8-0e6f-5623-be9d-01e73b5309d4,41041.06,3,2024-02-03T21:29:00+00:00,false,,2024-02-03T23:46:00+00:00,abandoned,ios
577494a2-e8f0-4c44-996d-1877cc401b59,a2c3a8d0-b067-54d7-9d9c-6e7065f6e2b5,531.68,8,2024-11-12T14:05:52+00:00,true,upi,2024-11-12T16:03:52+00:00,abandoned,web
ae28bbde-86b1-4295-8c27-8dd6342d6853,31f242e5-dc78-5333-86bc-b06b23180f66,8853.22,2,2024-11-10T13:33:24+00:00,true,credit_card,2024-11-10T15:42:24+00:00,abandoned,android
2603ecdf-0a2f-4ada-9b90-f0e000ab0893,22f1d5aa-e356-5d18-a772-5322f1b951c3,2247.56,7,2023-05-20T03:14:22+00:00,false,,2023-05-20T05:23:22+00:00,abandoned,ios
3fd9b28c-c9d4-418f-b9b8-898eba061737,d6b99374-0d3d-5752-92da-adc292018742,3819.54,5,2023-10-21T04:07:00+00:00,true,upi,2023-10-21T04:35:00+00:00,abandoned,ios
0af5ce2a-eb0c-43f4-a5e4-b29fb6f9f418,ce231669-762b-583e-8cad-ee7fe85779b9,766.29,1,2024-03-27T13:09:52+00:00,true,credit_card,2024-03-27T13:51:52+00:00,abandoned,ios
afa063a6-ee68-473f-a389-6f8754253b5e,2ac4bcda-e49c-5e59-bc0a-a0164f89b95d,2289.39,2,2023-07-15T03:11:54+00:00,true,netbanking,,completed,web
57b14db4-7d35-44b5-9c14-882ea7f9f04a,a21abe51-0377-5e8a-900c-d32dd1915017,754.53,4,2024-12-27T16:38:03+00:00,false,,2024-12-27T19:13:03+00:00,abandoned,android
bbba8210-c0a5-411c-832e-d9105b46f283,682c3594-b869-51bb-984c-4f375f0278e1,1389.50,7,2024-03-07T16:21:00+00:00,true,emi,2024-03-07T17:46:00+00:00,abandoned,ios
805b8a8e-571d-482a-b742-66ae39bcf612,8cfb1416-567f-59dd-8746-b827deb1d11a,15951.68,2,2024-10-07T00:19:18+00:00,false,,2024-10-07T01:13:18+00:00,abandoned,web
8e33560a-f3dc-4b91-9b4d-41c674d4b09f,6aa7e879-801f-5b5c-b7f0-670c65bab6ea,753.48,5,2024-10-14T22:32:42+00:00,true,debit_card,2024-10-14T22:58:42+00:00,abandoned,android
614925db-2912-400a-bcff-0be1fddaa3ed,10a54a8e-53f2-5f51-b875-1d8712e24ea0,638.05,7,2024-06-11T13:07:42+00:00,true,upi,,completed,android
014e6100-932f-4a9d-bb45-95e07ad3b735,59785d7e-10f6-5f27-a6a2-116b866f6122,563.46,5,2024-01-27T18:58:19+00:00,true,wallet,,completed,android
c51fe1f9-e426-4c8a-977c-b316dbab2842,b16f47a5-2cb5-5bce-9045-ac61945eb2f7,296.45,6,2024-11-01T12:33:41+00:00,true,upi,2024-11-01T15:15:41+00:00,abandoned,android
83b3c1de-9da9-4296-b8f2-ca1dc5b64157,54fdf97d-a358-5c01-999e-cda5fe641272,813.83,4,2024-08-09T02:38:12+00:00,false,,2024-08-09T05:03:12+00:00,abandoned,android
62ac7eb7-6d0a-486f-baf2-0fa4de51d235,b7162812-f10a-5d83-b54d-fb5a8d830839,13776.20,8,2024-10-20T18:47:20+00:00,true,upi,,completed,web
bd8baccb-98a5-4614-8fb5-6e73f0cf65d9,ffb91ced-6d83-5ce2-abc4-9cba179a0c41,683.78,1,2024-05-31T14:12:26+00:00,true,debit_card,2024-05-31T16:44:26+00:00,abandoned,tablet
9ad5d9c1-938a-4a47-9da7-f48b96dc782e,97962107-90aa-55d3-a8d3-f34f9e4a94b3,2651.72,3,2024-04-12T16:19:50+00:00,false,,2024-04-12T16:28:50+00:00,abandoned,tablet
70a90627-c128-40d6-a552-412ae89fb671,8543e0b7-8780-5184-8830-c2f2cceafeee,41320.47,1,2024-05-07T13:37:58+00:00,true,wallet,2024-05-07T15:19:58+00:00,abandoned,android
821b87b6-6ea5-4293-842e-2144a98fed84,d9418ba4-f0cc-52a0-bc25-a74a6e6b5915,1971.50,6,2023-09-03T05:24:10+00:00,true,netbanking,,completed,ios
9097ab8c-5ed3-4ae8-9a18-0eace8ccc059,2a2b6431-d2f1-52fd-865e-5572c66a990f,1780.65,7,2024-08-21T13:32:59+00:00,false,,2024-08-21T14:14:59+00:00,abandoned,ios
28a00828-6a5c-4d66-822e-fcc14bb88382,458c1237-5220-5dd2-8030-9c5bef127c12,1642.22,4,2024-12-20T16:46:50+00:00,false,,2024-12-20T18:01:50+00:00,abandoned,ios
56344b21-a2a6-45d9-88f4-ecb7c3ac0bba,89814992-d777-5db3-ad2a-a1e28c8a35dd,1290.60,3,2023-10-22T03:38:17+00:00,true,upi,2023-10-22T06:14:17+00:00,abandoned,android
7e548ad0-6983-452a-8fe7-e1c706a46d3f,f7a972ee-b0f4-583a-b4dc-8efb79394f2f,3432.16,2,2024-03-05T04:52:46+00:00,false,,2024-03-05T06:30:46+00:00,abandoned,android
71f2a54a-cb7d-4af9-a369-250ec58e0a53,e68523f6-5146-5a3f-b027-bc393a174fbc,817.93,5,2024-08-30T15:34:45+00:00,false,,2024-08-30T18:00:45+00:00,abandoned,ios
a75682f1-f964-4b1f-98f9-2658bc1aa937,e0a9bc0e-b223-55b8-a21d-2403dd841d81,2583.49,6,2024-11-05T16:34:57+00:00,true,netbanking,,completed,ios
fedd6d59-1ea8-4001-80bd-2bb6a1e0726b,38708a33-b2f2-5ef5-b075-8ba5d73b15e0,1516.49,1,2023-09-25T07:14:37+00:00,false,,2023-09-25T08:56:37+00:00,abandoned,android
f02706e3-6fc7-43d1-99a6-9d553fdfaa3a,b47fb8cd-20cd-506f-b699-75c90c793b2a,435.07,4,2023-09-20T05:03:51+00:00,true,upi,,completed,ios
9815afba-1664-4337-8033-0acb9b1b27a4,a4add4f7-83c5-580f-8a08-1ed00db31516,1345.02,4,2024-07-30T03:11:21+00:00,true,netbanking,,completed,android
4629f7fc-c2b3-46a0-99d5-1165f88bf090,258a7ad8-444e-5fcb-8f66-4932edf09388,1614.35,7,2023-07-25T22:54:16+00:00,true,credit_card,,completed,ios
ec464de5-cb12-48ac-b29c-ef19dd79dd03,0f8e749b-917d-588a-9cf4-7829f7dca3da,1795.17,1,2024-07-27T15:09:42+00:00,true,debit_card,,completed,web
53d9266c-e1cc-4219-ab76-aa4c98d975d3,8fa90c98-08c2-5c64-b0e5-0eeda49c6612,1854.82,1,2024-07-09T18:10:46+00:00,true,emi,,completed,ios
9a5e0e5a-3ab1-4933-abcb-2fd3eac8d7ce,63da7ce3-aa7c-5679-8ed3-6b436da3c38f,885.57,4,2024-06-14T14:44:42+00:00,true,netbanking,,completed,android
853beca0-f4cc-4a9f-948e-0fc8e3c6965f,1005ec6e-ed9f-5555-8dd8-168ffcf1c270,1130.81,3,2024-08-10T15:30:10+00:00,false,,2024-08-10T17:41:10+00:00,abandoned,web
7eb28ac4-d01c-4076-9ae3-e20ba6a9ba0c,16b25db9-f088-588b-bcd8-609e7ebe4d47,2488.84,3,2024-03-04T00:18:06+00:00,true,wallet,,completed,android
7f8a1571-04ad-41c1-adf9-8dfed1e8004e,a1334f39-94f6-5939-af29-795e527e7e49,64666.67,6,2024-12-28T18:27:01+00:00,true,netbanking,,completed,android
091b97a5-045c-4f5a-964d-bb6867e3476b,c7c0f645-2113-5932-8525-579f005701c4,444.24,8,2023-05-24T19:03:48+00:00,true,upi,,completed,android
09128ea7-7f40-4526-aa7b-bcc7ffc353fa,82db66ce-d014-51c7-b9b9-81755c3c96ee,3222.18,7,2023-12-26T21:35:25+00:00,true,upi,2023-12-26T22:21:25+00:00,abandoned,web
cfe25909-03e8-4ee0-a71c-ac60869fba53,d0e6678e-2ec2-59a3-9df9-6cd054e390df,1837.18,2,2024-11-24T17:18:28+00:00,false,,2024-11-24T18:04:28+00:00,abandoned,ios
ce72ac39-8a10-45c7-ade7-f19898ab1ac1,a5a9c29c-6e55-5eca-b0ee-ab0b5fda12ee,2079.28,5,2024-08-16T20:15:04+00:00,true,emi,2024-08-16T20:21:04+00:00,abandoned,android
e883e1b7-64b2-4391-8d31-9773560af17f,4cf930b4-a0b0-59ce-876a-0a94f8f10d86,737.67,1,2024-01-05T10:08:43+00:00,true,credit_card,,completed,android
6f87f8f0-437b-43f4-88d4-dfa70cbb69ed,1fdbf6b4-78a3-56cc-8eca-af98da7a25c4,528.50,5,2023-09-23T03:56:31+00:00,true,debit_card,,completed,android
d11cb4f6-b94f-4039-a3ad-226894305b9a,4de385cb-9edb-51d8-93d7-bd875ad7725e,17496.70,3,2024-09-02T17:39:43+00:00,false,,2024-09-02T18:20:43+00:00,abandoned,ios
7458e976-577a-450f-b7f8-b948f8e83ebd,1a3dfed8-4aff-53c7-b661-e0be6079b760,3874.96,3,2024-09-18T11:00:57+00:00,false,,2024-09-18T13:19:57+00:00,abandoned,web
a41b2da9-c5c3-4fa3-8f21-d831e3feeae3,dd62a85a-7a82-5f72-8f97-e4bbcb2f54ff,4013.29,8,2023-12-19T23:44:15+00:00,true,upi,2023-12-20T00:01:15+00:00,abandoned,web
880825af-c86c-4e28-b1ec-ab3a1264bc54,9bd77326-53ff-51f4-b0fa-75b9b8f964a2,1611.18,1,2024-10-01T17:11:23+00:00,false,,2024-10-01T19:24:23+00:00,abandoned,web
ca4dfd6d-10bd-44a9-bb86-909f20ebb239,3463248b-7509-540e-a5bd-ad462939c859,33455.41,7,2024-10-25T07:22:10+00:00,true,debit_card,,completed,android
13aa4766-4e51-4996-a42c-f4d6f529cffa,5621395a-5354-5c04-aa89-92470e74a144,20838.22,3,2024-05-22T21:21:20+00:00,true,debit_card,,completed,ios
339a435e-cf01-491b-b616-78f0190af19f,2637f15d-f8a1-5306-86e5-02b2eb92045b,7278.78,4,2024-10-16T22:40:23+00:00,true,netbanking,,completed,ios
a6e82a61-a549-410c-a9ef-8db17f0f2ae5,98bee48b-bf0c-5c1a-aa4e-82681352cb9c,1522.65,2,2024-04-21T22:15:57+00:00,true,upi,,completed,android
edf6b12e-7ee4-4780-954c-282bbe347f69,55fffb3f-c11a-552c-a8d0-8d0822d16174,1275.14,3,2024-11-03T15:36:18+00:00,true,credit_card,,completed,android
60a05dc0-b5d4-4e43-aa0e-47e92608c07d,4eb25c51-8415-5c86-b865-2d82521170ab,1108.05,2,2024-04-01T23:55:58+00:00,true,credit_card,2024-04-02T02:25:58+00:00,abandoned,android
8643b2b3-80e4-4b7f-8f04-8d388cb42e9e,51744a0c-5940-58aa-a9a7-6c6cc4c366ed,860.94,7,2024-04-12T21:32:43+00:00,false,,2024-04-12T23:52:43+00:00,abandoned,android
055431e3-e0e6-434f-9656-5b444b2c3097,66a82084-e8a2-5f8f-b93e-8e7c3904a6e2,1396.61,7,2024-11-03T05:43:01+00:00,true,upi,2024-11-03T08:10:01+00:00,abandoned,web
db07b192-b02b-4a1d-a9b1-fe8380adad97,4f14e625-5aaa-590e-9c28-e333f650a269,1114.16,3,2023-07-29T09:41:08+00:00,false,,2023-07-29T10:52:08+00:00,abandoned,web
0a132f7d-bf50-48b1-9dcc-3c75b4b625fa,ef3a882b-6eab-5b2d-a63e-29535f6bb793,2973.47,8,2024-09-05T00:29:37+00:00,false,,2024-09-05T02:43:37+00:00,abandoned,android
eeedacd0-9d34-4efd-bfff-3c32a60fca28,75675025-090c-5518-912d-83d13bc8eee0,1708.06,8,2023-09-26T04:22:37+00:00,false,,2023-09-26T05:26:37+00:00,abandoned,android
c1a30308-fed0-426a-9f0a-92da2c9fffb3,b7ebc2d2-bf33-512d-b4ec-aebcdadb0a38,924.13,1,2024-07-06T05:21:36+00:00,true,emi,,completed,ios
c9cc2c02-77c7-4f9e-8e6c-afd92cc96297,44dc9d68-b916-5e24-bfb3-9a239f11a439,1813.90,5,2024-01-18T16:52:56+00:00,true,upi,2024-01-18T19:09:56+00:00,abandoned,android
b6b9d303-169a-4e52-9f00-97cd7d1ae26c,a6c6ef22-c041-5e59-bf92-60aedac035cc,1485.73,8,2023-10-07T13:28:39+00:00,false,,2023-10-07T14:08:39+00:00,abandoned,android
08b77cbc-b30c-46ba-b86c-b0749660fc8a,554d164d-6e1e-56c5-9fbe-ce53ec4be790,1908.35,2,2023-09-27T09:12:07+00:00,true,upi,2023-09-27T11:14:07+00:00,abandoned,ios
036c09f0-6fb9-4f61-b8bc-ce487b4cef29,8ea9b013-4936-5025-8c10-ae5316b502cb,345.47,8,2024-02-26T01:14:41+00:00,true,upi,2024-02-26T02:34:41+00:00,abandoned,ios
df4888e1-314a-4343-8e97-b15b7471c820,5cc3b55c-dd04-5c72-97f1-91a1ec474033,21914.64,4,2024-11-14T14:19:10+00:00,true,debit_card,,completed,android
e5367c3f-7943-4519-a97d-5ab879e600f1,346d0618-c6f8-5c14-b659-d3b03b6b564c,2907.06,1,2024-12-05T00:11:02+00:00,true,emi,,completed,web
ee5eab27-a05f-49ea-b484-141081866eb6,f8d35b3d-1888-5028-ab80-fc1453be8009,572.76,6,2024-06-17T18:15:38+00:00,true,upi,,completed,android
182e8317-d479-41d0-9a6e-73c3cb14034f,3714adac-fd0b-5392-8ce7-6d5be12f0d27,2195.38,8,2024-05-22T09:49:11+00:00,true,netbanking,,completed,android
4f9a9779-209a-4bba-933f-07aa6787840b,6223fa96-efe2-5cc6-8a11-725964206981,668.65,2,2024-11-06T17:46:07+00:00,true,debit_card,,completed,web
f39889dc-6de7-4435-9b9c-a3194e6b4b13,17f0bbf9-4e00-5113-908a-81929922dbde,1108.39,3,2024-08-02T19:28:41+00:00,true,wallet,,completed,web
b86e4c2d-923a-413a-9653-ce8c94d5a9e2,a09ce586-1d83-5cd1-84f9-3265e28a72fa,3606.02,2,2024-03-28T11:13:48+00:00,true,wallet,2024-03-28T12:39:48+00:00,abandoned,android
08703978-101c-43f1-b042-d34246ebf574,b7c9cc50-702b-5e88-8401-6de11b3616ea,10877.14,7,2024-04-28T07:15:39+00:00,true,debit_card,,completed,android
c0b3ed7e-fd2d-4a61-9a5c-216ac318c64b,18214888-a276-57df-adcb-1d07db2c7239,1922.50,7,2023-03-08T16:26:14+00:00,true,upi,,completed,android
6d426ff5-426a-4c7f-9b9e-78d972601d0d,fde3b387-8969-566d-993f-4dc8a6183713,3380.14,2,2023-08-03T13:15:25+00:00,true,upi,2023-08-03T15:45:25+00:00,abandoned,ios
5f477786-b21a-40ec-912d-6e27ff881007,e52cc293-8c58-5e64-9541-e8b87fb203a8,1535.20,8,2023-11-01T06:15:24+00:00,true,netbanking,,completed,android
4ffa194d-eeda-4c67-9cf2-35f5217e2074,8fc9c3d3-3e13-5d47-9be6-0641a6be9bfa,9520.50,5,2023-08-04T05:16:16+00:00,true,debit_card,,completed,web
1dd9dc4d-9364-49e1-86e8-a2c2786fc51e,e33ed3f6-af26-5e90-8c97-996e9813a984,1067.42,4,2024-12-26T06:47:50+00:00,false,,2024-12-26T07:19:50+00:00,abandoned,ios
1ef3f406-40f7-45c0-aae2-5568521eab8f,4c3c3028-8f8d-5510-b8dc-6d6b6e433524,1673.77,5,2024-08-16T21:29:09+00:00,true,upi,2024-08-16T23:00:09+00:00,abandoned,web
608c925a-1cc9-4e68-9c01-dab143fe7731,2525e63c-857f-5bdb-a82e-83b884a7e94e,4609.76,8,2024-06-25T11:43:57+00:00,false,,2024-06-25T12:12:57+00:00,abandoned,ios
f498fd39-9ef2-454a-857e-f47e3f7548b1,59df2935-a5d5-5468-a32e-02861a2766eb,5887.90,1,2024-11-06T10:57:29+00:00,true,credit_card,,completed,android
